id,video_id,text,label,label_prior,matched_keywords,matched_categories,annot_time_sec,annot_ts
UgwD-f6bp8Ns1KuLxLh4AaABAg,KSVY5SRkfn8,Койлорум тууса атарын Пито возлин лизун кучук деп атап коё,offensive,likely_non_hate,,,18.72,1779537400
Ugw8k2B6Nf1KU3i0XO54AaABAg,bXQ7pHLuXSc,Хуйна эле уй экенго кыргызстандагы бажы началнигинин уйун карагылачы,non_hate,potentially_hate,хуй,profanity_ru,11.72,1779537412
Ugw5Y9PHXWMjFOp1_t54AaABAg,rcF3WelvY18,Ушундай бузукучулуктун айынан жер жузун апаат каптап жатат ушундай когуш жалаптык ыпластыктын айынан жер жутат скоро ээх кордуко Турцияны жер жуту жер титироолор болуп 😢😢 бизгеда жетет,non_hate,potentially_hate,жалап,profanity_ky,7.71,1779537512
Ugy0OpjauxFLzLPrqeZ4AaABAg,HeGfRTka3TQ,Урматтуу азаттык эгер ушунчалык эле акыйкат болсоңор эмнеге кыздардын көбү ачык эле тамеки тартып калышты эмнеге оозго алгыс сөздөр менен сөгүнүп калышты эмнеге спирт ичимдиктерин ичип алып күч органдарынын өкүлдөрүн кууп жүрүшөт (кайгуул тв) карап көргүлө. Кыздар бузулуп бара жатат. Ушул көйгөйдү көтөрүп чыккыла да,non_hate,likely_non_hate,,,22.09,1779537534
UgzbSb7HiG2kYZc1JJJ4AaABAg,rcF3WelvY18,Ушул акмак малдан дагы томон тушуп кеткен акмактарды жоготкулачы 😢,hate,potentially_hate,акмак,profanity_ky,5.44,1779537539
UgzL-gancasshHo8CUN4AaABAg,mOGb4Wzdbv4,Аттиң арман кыргызым кантип адашып Байсалов Едил деген гейди ушундай жумушта иштеттик Аллахым озу кечирсин бизди.,hate,likely_non_hate,,,9.94,1779537549
UgzPit_VyvsoJPikjz54AaABAg,va4UkKaVJ8k,Жаштар чегип ичип жургонун коруп тургандар админи Адам падам га кошулбайт,hate,likely_non_hate,,,10.36,1779537560
UghREiFNUW3XQHgCoAEC,GE9a-UY4I7E,бийликтегилер бети жок эшектер.бирин камап Уруп соккондо чирик ачылат эле.балык башынан сасыган .асылбайт!!!!,offensive,potentially_hate,эшек,profanity_ky,14.08,1779537574
Ugzm-3id1cPVG9logh14AaABAg,8W94yWJHw6A,Буларга милярт бир милондой.жоккылгыла акмак ашкорлорду.,hate,potentially_hate,акмак,profanity_ky,8.02,1779537582
UgwYuodQ1wPFDDiFz0p4AaABAg,fIXFhZQ1Irg,Дозоктун отундары эшектер,hate,potentially_hate,эшек,profanity_ky,6.7,1779537589
Ugy66-XFeJQyPOtVdbp4AaABAg,va4UkKaVJ8k,Бишкекте ушунлайлар бар деп ойлогон эмесмин,non_hate,likely_non_hate,,,6.13,1779537595
UgyfK2LAEpsUQukuX2V4AaABAg,mOGb4Wzdbv4,Урматтуу эл окурлдору сиздерди эл ишенип шайлаган. Оз милдетинерди так аткаргыла Бул адам кейпин кийген шайтандарды кыргыз жарандыгынан ажыратып европага яамерикага айдаш керек. Нпо менен жашай берсин . Элим бул эшектерге богот койбосок болбойт. Эл окулдордон талап кылалы кыргызстанда гейлердин укугу жок деп баш мыйзамга жазып койолу .,hate,potentially_hate,эшек,profanity_ky,44.9,1779537640
Ugy1_7Zgsxv5b82AgaB4AaABAg,GE9a-UY4I7E,Батухаевди бошотконго жардамдашкан атка минер акмактар - өлүп эле калбапсыңар .Кыргызды шерменде кылдыңар го .,hate,potentially_hate,акмак,profanity_ky,14.86,1779537654
UgzshRZR1Rfh6sWlvON4AaABAg,9SK6boOSZX0,Ээй генерал сага олум блятдь!,hate,potentially_hate,бля,profanity_ru,2.0,1779537656
UgwuSne3gOS6E0ZbtbR4AaABAg,KSVY5SRkfn8,Сразу эле баардыгын берсе ущул да.маши6а сакчы бекер жашоо. Кооп кетишкен.,non_hate,likely_non_hate,,,8.77,1779537665
UgwGl0iNnmpYvsbah3t4AaABAg,8W94yWJHw6A,Ушу Надира Нарматовабы иши кылып Раимдин котун жалап журуп кайра тааныбайм дейт муну созсуз жоготуш керек такыр Парламентке жолотпош керек,hate,potentially_hate,жалап,profanity_ky,11.3,1779537677
UgyHlqKNfPE6Uucf9MB4AaABAg,HeGfRTka3TQ,Маладец айзада сана окшоп ошол кыздар журналист той алпарган болсо озун айткандай секистешип кетет эле да,non_hate,likely_non_hate,,,16.69,1779537693
UgzDf_ztv9A200bHTbV4AaABAg,va4UkKaVJ8k,"Менин эркиме коюп , мамлекет уруксат бергенде , сойкулук менен алектенгендерди. эл астына алып чыгып , ташбаранга алдырмакмын . Голубой , лизбиянка , наркоман дегендердин баарын батышты көздөй айдамакбыз .",hate,potentially_hate,голубой,lgbt,19.05,1779537712
UgySeWnmAYd6nsZvVbt4AaABAg,GE9a-UY4I7E,Зарылбек акмаксың да калп айтпачы?,hate,potentially_hate,акмак,profanity_ky,7.12,1779537719
UgwS0m7JVZiY1Sm32cp4AaABAg,KSVY5SRkfn8,"Эй эксперт далдырабачы!!!! Эду нарын дык жонокой эле жургон бала болчу ,бирок жакшы окуган бардар Уй булонун баласы, жанындагылар кенедей кездеринен эле дос классташ,группалаштары!!!баары Тен эле намаз окуган карапайым эле Уй булонун кадимкидей эле жонокой эле жургон балдар болчу!!! Жаштык кылып коюшту го!!! бийликтин указаниясын билбей кылып алышты го дейм мен",non_hate,likely_non_hate,,,42.06,1779537761
UgwiuFwqdTYI6E9CQnh4AaABAg,rcF3WelvY18,созсуз турбо жабылсын,non_hate,likely_non_hate,,,3.72,1779537765
UgzW3XybFTpt129HGqB4AaABAg,bXQ7pHLuXSc,"5миллион баран калды .,дедин эле.Ошол 5 миллионго рахмат айт акчасына жашап атасын да акмак.",offensive,potentially_hate,акмак,profanity_ky,8.89,1779537774
UgweLRCGL0eo5gfZf7x4AaABAg,GE9a-UY4I7E,өзүбүздүн арстандарды олтуруп бул акмакты килемде узаткан малдар жакшылык корбогуло,offensive,potentially_hate,акмак|олтуру,profanity_ky,14.2,1779537788
Ugws6S-9i5sSekQpwHF4AaABAg,KSVY5SRkfn8,Эми тушундунор да неге Ташиевти жумуштан алды,non_hate,likely_non_hate,,,12.85,1779537801
Ugy6m7Vgl9kcj2gGV3p4AaABAg,fIXFhZQ1Irg,Это не марш солидарности. А марш манкуртизации будущего поколения,non_hate,potentially_hate,манкурт,ethnic,5.33,1779537806
UgyP4wm6KnxbcYPM7eV4AaABAg,va4UkKaVJ8k,"Бля ушундай ыплас жер ыпдас адамдар балдар, кыздар фуууу бля.",hate,potentially_hate,бля,profanity_ru,9.14,1779537816
UgysAHmxMhyyfi0tZEN4AaABAg,9SK6boOSZX0,"Генерал фашист экен, террорист озундун элин жазалайт убакыт келип, карапайым тажик эли тушунбой жаттатта азыр ,бул агресоорду озун олтуруп салышса болмок",offensive,potentially_hate,олтуру,profanity_ky,189.81,1779538005
UgziLSXeBO3ftlDLWiR4AaABAg,8W94yWJHw6A,Эн бай конкурентти ыргытты.,non_hate,likely_non_hate,,,3.36,1779538009
Ugw1y5FubLU1F_WeY194AaABAg,KSVY5SRkfn8,Каап шефи буйрук берсе эле ЧУРКАП барып баса калчу окшойт бул эду деген БУЙРУК БЕРГЕНДЕ МЫЙЗАМДУБУ ОШОНУ КАРСА БОЛМОК,non_hate,potentially_hate,чурка,ethnic,7.53,1779538016
UgxnHRNCfzmJi53kr7h4AaABAg,KSVY5SRkfn8,"Башка өлкөлөргө шылдың эле болуп жатабыз,Ташиев карараактарды өлтүрүп,тазалап өзү чылгый эле карпкара топту түзүп элди ойнотуп жүргөн турбайбы.Кайран,байкуш эле эл экенбиз😢",non_hate,potentially_hate,өлтүрү,profanity_ky,22.95,1779538039
Ugj11q-A0AR5RHgCoAEC,GE9a-UY4I7E,биздин бийлик продажный 1миллион долларга кот.к сорушат пидрлар,hate,potentially_hate,пидр|продажн,lgbt|political,106.35,1779538146
UgwyEUPt7APOakJIBhN4AaABAg,8W94yWJHw6A,"Дайыр Орунбеков дагы камалат бир кун акмак, бийликтин коюнуна кирип алып аявай кутуруп журот азыр акмак, бийлик жерди сатканда колдоп коштоп президентти элден актап турду, элден защита кылып саткын, кунун келет жооп бере турган сенин, ошондо жер сатканда колдоп турдун туура кылды сатып деп",offensive,potentially_hate,акмак,profanity_ky,63.98,1779538210
UgxwfrkNDmKOIRy2X3V4AaABAg,rcF3WelvY18,Лгбт уйумдун адамдарын сигп олтуруш керек,hate,potentially_hate,олтуру,profanity_ky,4.1,1779538214
UgxDAPUun8Ivz7eTo9t4AaABAg,GE9a-UY4I7E,Ким ачмак эле эшектерда Тооба кылдым,non_hate,potentially_hate,эшек,profanity_ky,94.64,1779538308
Ugx1dB7buMuG5vmKych4AaABAg,rcF3WelvY18,Жалаптар көбөйгөн заманда чын сүйлөп таза жашайм деп аракет кылба дейтко,hate,potentially_hate,жалап,profanity_ky,37.46,1779538346
Ugx4-_zujSjPYLC3c7d4AaABAg,GE9a-UY4I7E,"Каякта ар бир адамдын ден -соолугун, омурун карайт-деп коет жонокой элди антип карабай калышсын.",non_hate,likely_non_hate,,,37.95,1779538384
UgyuNGcUuYu8QjarDMp4AaABAg,8W94yWJHw6A,Билип билбей сүйлөгөнүн үчүн Кудай урат атпаимовторго асылбагыла,non_hate,likely_non_hate,,,9.62,1779538393
UgwIeTTmzpptKz9Bb3J4AaABAg,GE9a-UY4I7E,ФЕЛИКС КУЛОВ ЧЫГАРГАНЫ АЙДАН АЧЫК ЭЛЕ БИЛИНИП ТУРБАЙБЫ.,non_hate,likely_non_hate,,,5.0,1779538398
UgzohZOWiGvcVNV9UWl4AaABAg,9SK6boOSZX0,"Будардын убалы жокта , даже Россия киргизбей койду гг рагицадан",non_hate,likely_non_hate,,,7.52,1779538406
UgxqUPmJR0UOUHKJi694AaABAg,HeGfRTka3TQ,Жалаптарга кудай берет подставка кыла берип,hate,potentially_hate,жалап,profanity_ky,5.46,1779538411
UgzCSiExn66TJEJEmwZ4AaABAg,KSVY5SRkfn8,тащиев улуу урматтуу президентибиз садыр жапароатун тапшырмасын аткарабыз деп элди алдап чуркап барып честь берип камап Уруп согуп кустуруп кусундуларды чонтогуно куюп жургонбу,non_hate,potentially_hate,чурка,ethnic,15.18,1779538427
