id,video_id,text,label
UgwyEUPt7APOakJIBhN4AaABAg,8W94yWJHw6A,"Дайыр Орунбеков дагы камалат бир кун акмак, бийликтин коюнуна кирип алып аявай кутуруп журот азыр акмак, бийлик жерди сатканда колдоп коштоп президентти элден актап турду, элден защита кылып саткын, кунун келет жооп бере турган сенин, ошондо жер сатканда колдоп турдун туура кылды сатып деп",offensive
UgxwfrkNDmKOIRy2X3V4AaABAg,rcF3WelvY18,Лгбт уйумдун адамдарын сигп олтуруш керек,hate
UgxDAPUun8Ivz7eTo9t4AaABAg,GE9a-UY4I7E,Ким ачмак эле эшектерда Тооба кылдым,non_hate
Ugx1dB7buMuG5vmKych4AaABAg,rcF3WelvY18,Жалаптар көбөйгөн заманда чын сүйлөп таза жашайм деп аракет кылба дейтко,hate
Ugx4-_zujSjPYLC3c7d4AaABAg,GE9a-UY4I7E,"Каякта ар бир адамдын ден -соолугун, омурун карайт-деп коет жонокой элди антип карабай калышсын.",non_hate
UgyuNGcUuYu8QjarDMp4AaABAg,8W94yWJHw6A,Билип билбей сүйлөгөнүн үчүн Кудай урат атпаимовторго асылбагыла,non_hate
UgwIeTTmzpptKz9Bb3J4AaABAg,GE9a-UY4I7E,ФЕЛИКС КУЛОВ ЧЫГАРГАНЫ АЙДАН АЧЫК ЭЛЕ БИЛИНИП ТУРБАЙБЫ.,non_hate
UgzohZOWiGvcVNV9UWl4AaABAg,9SK6boOSZX0,"Будардын убалы жокта , даже Россия киргизбей койду гг рагицадан",non_hate
UgxqUPmJR0UOUHKJi694AaABAg,HeGfRTka3TQ,Жалаптарга кудай берет подставка кыла берип,hate
UgzCSiExn66TJEJEmwZ4AaABAg,KSVY5SRkfn8,тащиев улуу урматтуу президентибиз садыр жапароатун тапшырмасын аткарабыз деп элди алдап чуркап барып честь берип камап Уруп согуп кустуруп кусундуларды чонтогуно куюп жургонбу,non_hate
UgxwpzOqOF9FS2oaNVV4AaABAg,KSVY5SRkfn8,Ташиев кач укам сени деле камайт булар,non_hate
UgzgGQ1zvus7SjGbSeN4AaABAg,HeGfRTka3TQ,Кыздар озунор жыланач жыланбаш жалжандап журсонор албетте ар кайсы акмактар ыдык корсотот.себеби озунор ошого жол ачып атасынар,hate
UgzcrcFjDyxwO3GWLeZ4AaABAg,9SK6boOSZX0,А биздин самопал генералдарыбыз кайда болду кен?,non_hate
UgzgqLWj-yQuC0titux4AaABAg,8W94yWJHw6A,Мурда Текебаевты бөчө кылып көрсөтүшчү эми Матраимовту Түштүктөн болот ошон үчүн!!!,non_hate
UgxJ2qxckteFTI9Pot94AaABAg,bXQ7pHLuXSc,Бакиев жакшы адам болчу Атамбаев менен Розанын тузагына илинди анын ордунда башка адам да качмак болбосо олтуруп же омур бою турмодо чиритмек. Бакиевди коюп канча деген корупсия жол мн келген учактын ээсин эмне учун ачыка чыкпайт кан мн келген байлыктар бийликте отургандар канча деген акчаларды иштегендерин чукубайбы Бакиевдерге асылбай,non_hate
UgyBnwX2aWWg3DTJXEJ4AaABAg,GE9a-UY4I7E,Ооол намысы жок акчанын кулдары берген ичкен. АНТ урсун . Чолпонбай дзотко журогун тоскон булар иштен айдайтдеп коркок атса атышам деп намыс жоктооор . Биздин машина эски дейтко бет намыс жокекендаа .,offensive
UgwZwwdXOziBR1YpSTN4AaABAg,iM4S3PDEGDg,Акмак эл бузаарлар эскини козкоп элди дүрбөлөңгө салбагылачы тынч жашап жаткан элди тынч койгулачы бузукулар,offensive
UghQLFVRJ1204HgCoAEC,GE9a-UY4I7E,Биздин депутаттардын баары бандиттер ошол акмактар кыргызсанды артка тарткан алардын бирин калтырбай иттей атуу зарыл,hate
Ugxqb7ay6EYsIX1GxAp4AaABAg,9SK6boOSZX0,Биздин генералдар тойлоп сайякат кылып эле жургонду билет пидараздар мисалы Сыймык генерал котоко дагы татукту эмес да,offensive
Ugz5idsRlUzMD38STJJ4AaABAg,va4UkKaVJ8k,Коздорун май баскан акмактар гана барат ал жака эл бузарлар,offensive
UgzKZ6BMHtF83MVEa4l4AaABAg,9SK6boOSZX0,Афганистан киргенде коробуз силерге эмне кылаар экенсинер,non_hate
UgzX8G59gfB6yoXDnsh4AaABAg,rcF3WelvY18,Ушул кызды камагыла акмактарды топтоп туруп ортоп салгыла Эмне сурап жатасынар жон эле бензин куюп ортто,hate
UgzbcOjBOkYmzhEe1Zl4AaABAg,9SK6boOSZX0,Акмак мусулман элге кол салып Аллах деп койот акмак.,offensive
UgyCYls9jQjD6lKLcc54AaABAg,bXQ7pHLuXSc,"бакиевтерди ташбаранга алыш керек болчу,ошондо башка чондорго сабак болмок ,ар бир олконун озунун мыйзамы каада салты бар ,бул олко мыкаачыларды коргоп жатат бизге бул акмактарды кайтарып бериш керек эле,буларды таш менен жанчысакда аздык болмок.",hate
Ugza_ERB42BylHRUTS14AaABAg,8W94yWJHw6A,🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️Матрды колдогондор акмак эле экенсиңер,offensive
Ugz6PPYaAxI84IbafpV4AaABAg,KSVY5SRkfn8,Колбаевтерди алардын ордун алуу учун олтурушконго ээ.,non_hate
Ugx0FhVS0-9JXe1E6UB4AaABAg,va4UkKaVJ8k,Жабыш керек Кыргызстандын келечегин олтурушот,non_hate
UgzY2eNUrnxym58B07J4AaABAg,bXQ7pHLuXSc,Мен Бакиевди бир гана теледен коргом ал киши мени тааныбайт ал киши жакшы иштеген китепти фондту жок кылган балдарга тамак киргизген карыз алган эмес эшектер,non_hate
UgyioBX2yKHwbgAUG7h4AaABAg,KSVY5SRkfn8,"Ташиевдин генерал деген наамын алып салыш керек ал жөн эле заправщик, бандит болчу. Камчы Көлбаев конкурентин өлтүрүп ордун ээлеп алган",non_hate
Ugw_SBzWsiueMkBNnkd4AaABAg,rcF3WelvY18,"Буларды олтуруп таштасан деле Куно болбосо керек ,себеби динде айтылган эркек мн эркек кошулса таш баранга алгыла деп.",hate
Ugxu11AlEjNjqtNVvmp4AaABAg,KSVY5SRkfn8,"Президентибизге Алла Таала күч берсин, сынбасын, чынчылдык берсин. Оомийин🤲",non_hate
Ugy-pjuwaY4PvMsjUKV4AaABAg,rcF3WelvY18,Эшектер блогерда эшек экен😂,offensive
UgwM2nNeqXF9MrSB3ph4AaABAg,8W94yWJHw6A,Камаш герек бул эшектин колунда иштегендерда байып кеткен чекеден текшерип камаш герек,non_hate
Ugye8uE0qSQyu6lMWSh4AaABAg,fIXFhZQ1Irg,Бул акмактарды жок кылыш керек,hate
UgzMx7FHPQzPggWEG_p4AaABAg,bXQ7pHLuXSc,Мындай уйлор азыркы кундо Кыргызстандагы чиновниктерде толтура Азыр иштеп жаткан чиновниктерди текшербейсинерби духунар да жетпейт.Иштен кеткенден кийин котунон суйлойсунор,offensive
Ugyqd5kCFaeeavwuR7l4AaABAg,8W94yWJHw6A,Оо депутат ! Кыргызда колдонойлу деген соз жооок !,non_hate
UgxK-Jzb37-5X0zK_ad4AaABAg,bXQ7pHLuXSc,"Пидораз бакиевдер башка соз жок,кыргызстандан 3милиард долларды уурдап кетишкен аны баары билет,мен президент болсом буйруса анын баарын куч менен кайтарам,азыркы бийликте отургандардын да калп мулкун баарын кайтарам, буйруса кудай куч берер,эч кимден жардам сурабаганга",offensive
UgxBBtdpdcS1c7XTYLN4AaABAg,HeGfRTka3TQ,Кумтор чечилбей жататко ушунунар чечилеби,non_hate
Ugzy77na5Ayi6dj0RfR4AaABAg,GE9a-UY4I7E,Орустар дед хасанды олтурсо Азизди да олтуруп салсын,hate
UgziSJrmg-ZEGsOtyyd4AaABAg,va4UkKaVJ8k,"Туура Иш жара.Жаабыш керек,жаштар уйдо отуруш керек.Азаматсынар УКМК кызматкерлери.",non_hate
UgzVOuuRg3forDr22VJ4AaABAg,9SK6boOSZX0,Аллахым жазасын берсин акмактарды,offensive
Ugw7bTaFLMnW5n0kDul4AaABAg,MzmJyHQlS5Y,Талант Мамытов клоун,offensive
Ugx-DfL_udLi4jbdifh4AaABAg,KSVY5SRkfn8,Пресс концерт деп алайын деди го.😂,non_hate
Ugw8zAoLdY5duu1XeSB4AaABAg,9SK6boOSZX0,Бул Генерал Шох дегенди Мировой Сотко бериш керек Же болбосо Кыргызстандын спецслужбалары өлтүрүп кетиш керек Джихад кылыш кере,hate
Ugz1J-rbSEzXhtEaAQl4AaABAg,iM4S3PDEGDg,"Эшектер Садырдын богуна тен келбегнндер макулуктар эмне эле эски видеолорду койуп элди болуп,жарып жатасынар жер жуткурлар ишенбегиле кыргызстан тып-тынч эле туугандар менен суйлошуп турабыз ишенбегиле баары зн сонун деп эле айтып жатышат",offensive
Ugxp9XtSwoHm9J8B03p4AaABAg,HeGfRTka3TQ,Ушундай агай Оштогу кыргыз узбек унуверситетинде Жусуп Баласагын иниститутунда Оштогу бар болчу фамиля аты Каракулрв Давыд Мажакыпович деген историями берген агай болчу.,non_hate
